Galaxy,r_kpc,Vobs_kms,e_Vobs_kms,Vgas_kms,Vdisk_kms,Vbul_kms,SBdisk,SBbul,source_file,line_no,n_columns,D_Mpc,Inc_deg,L36_Lsun,MHI_Msun,Mbar_Msun,gas_fraction,Rdisk_kpc,SBdisk_Lsun_pc2,Vflat_kms,Q,Vbar2_kms2,Vbar_kms,Vobs2_kms2,C_kms2,g_obs_m_s2,g_bar_m_s2,D_DM,log_g_obs,log_g_bar,log_D_DM,valid_acceleration,g_rar_pred_m_s2,log_g_rar_pred,rar_residual_dex,baryon_only_residual_dex
UGC05253,0.76,237.0,10.3,-1.79,43.02,278.6,682.17,5042.31,UGC05253_rotmod.dat,9,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55254.7281,235.06324276670736,56169.0,914.2718999999997,2.395149104063165e-09,2.3561628746099946e-09,1.016546491701947,-8.620667445482722,-8.627794691346974,0.007127245864252837,True,2.392035247450593e-09,-8.621232425160002,0.0005649796772804194,0.007127245864252174
UGC05253,0.89,238.0,9.95,-1.58,49.25,279.31,662.0,4041.77,UGC05253_rotmod.dat,10,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55820.13812,236.26285810511988,56644.0,823.8618799999967,2.062592158104344e-09,2.0325926691373027e-09,1.01475922324357,-8.685586637754028,-8.691949645105344,0.006363007351317604,True,2.074547700760098e-09,-8.683076574843819,-0.0025100629102094985,0.006363007351316341
UGC05253,1.01,239.0,3.51,-1.03,54.76,280.44,643.9,3369.65,UGC05253_rotmod.dat,11,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,56550.88341999999,237.80429647085856,57121.0,570.116580000009,1.8328371662609067e-09,1.8145438790823634e-09,1.0100814796431345,-8.736876117108505,-8.741232525279392,0.004356408170885392,True,1.8612212396418358e-09,-8.730202000085356,-0.006674117023148796,0.004356408170886894
UGC05253,1.14,240.0,3.18,0.66,60.48,280.12,624.86,2769.16,UGC05253_rotmod.dat,12,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,56756.400879999994,238.23601927500383,57600.0,843.5991200000062,1.6374463778245216e-09,1.6134646360991752e-09,1.0148635062639653,-8.7858329131354,-8.79224054901762,0.006407635882221664,True,1.664989126119059e-09,-8.778588598483132,-0.007244314652266937,0.00640763588222093
UGC05253,1.27,240.0,5.19,1.42,65.96,277.94,606.37,2377.1,UGC05253_rotmod.dat,13,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,56252.827719999994,237.17678579490024,57600.0,1347.1722800000061,1.4698337564724048e-09,1.4354566854146288e-09,1.0239485255160077,-8.832731782754884,-8.843009907708906,0.010278124954022137,True,1.49168773853482e-09,-8.826322080096944,-0.006409702657940386,0.010278124954021806
UGC05253,1.39,241.0,3.54,1.91,70.82,277.61,589.8,2088.11,UGC05253_rotmod.dat,14,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,56458.50277,237.60998036698712,58081.0,1622.4972300000009,1.3541561288504904e-09,1.3163276725903116e-09,1.028737872072338,-8.868331260326496,-8.880635988621567,0.01230472829506971,True,1.3759282084763628e-09,-8.861404225603378,-0.006927034723117842,0.012304728295070788
UGC05253,1.52,242.0,2.6,2.31,75.88,276.52,572.35,1763.1,UGC05253_rotmod.dat,15,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,56408.540579999986,237.5048222247287,58564.0,2155.459420000014,1.2486381467567092e-09,1.2026817767068816e-09,1.0382115792721687,-8.903563401206048,-8.91984926950342,0.016285868297370797,True,1.265654186264557e-09,-8.897684940063266,-0.005878461142781788,0.016285868297371664
UGC05253,1.65,242.0,1.75,2.69,80.73,274.47,555.42,1547.08,UGC05253_rotmod.dat,16,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55999.54918,236.6422387909648,58564.0,2564.450819999998,1.15026059580012e-09,1.0998919951561526e-09,1.0457941333019853,-8.939203757475182,-8.958649958669602,0.019446201194419664,True,1.1660342629765417e-09,-8.933288687996368,-0.005915069478813706,0.019446201194419643
UGC05253,1.77,243.0,1.94,3.02,85.03,272.42,540.24,1396.25,UGC05253_rotmod.dat,17,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55573.03033,235.7393270754797,59049.0,3475.9696699999986,1.0811569280361599e-09,1.0175137047747318e-09,1.0625477799097733,-8.96611126438732,-8.992459732601063,0.026348468213742298,True,1.086265034471136e-09,-8.964064199640937,-0.002047064746383498,0.026348468213742038
UGC05253,1.9,244.0,3.09,3.34,89.52,270.29,524.26,1264.29,UGC05253_rotmod.dat,18,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55157.749670000005,234.8568706042044,59536.0,4378.250329999995,1.0154896619808408e-09,9.408110146468043e-10,1.0793768845936313,-8.993324493497509,-9.02649760668851,0.03317311319100147,True,1.01203119744004e-09,-8.994806099485128,0.001481605987619261,0.033173113191001136
UGC05253,2.03,244.0,1.6,3.66,93.85,268.35,508.76,1155.08,UGC05253_rotmod.dat,19,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,54825.51260000001,234.14848408648731,59536.0,4710.487399999991,9.504583043170431e-10,8.752580579667544e-10,1.0859177995172997,-9.022066930457893,-9.057863882260287,0.03579695180239508,True,9.48603554891399e-10,-9.02291525216272,0.0008483217048276259,0.035796951802394616
UGC05253,2.16,244.0,3.0,3.96,97.99,266.67,493.71,1069.65,UGC05253_rotmod.dat,20,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,54595.723880000005,233.6572786796936,59536.0,4940.276119999995,8.932547952609247e-10,8.191328298265146e-10,1.09048833441349,-9.04902464369561,-9.086645667735091,0.03762102403948022,True,8.942958499089368e-10,-9.048518784640562,-0.0005058590550479636,0.0376210240394812
UGC05253,2.28,245.0,2.19,4.26,101.66,265.58,480.21,994.58,UGC05253_rotmod.dat,21,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,54558.440879999995,233.57748367511795,60025.0,5466.559120000005,8.531920037232371e-10,7.754906371415737e-10,1.100196395494944,-9.068953223493526,-9.110423441257593,0.04147021776406518,True,8.520561628306597e-10,-9.069531777999076,0.0005785545055498886,0.041470217764066675
UGC05253,2.41,245.0,3.01,4.56,105.49,264.78,466.01,911.52,UGC05253_rotmod.dat,22,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,54660.777529999985,233.79644464790303,60025.0,5364.222470000015,8.071691985431453e-10,7.350353351209537e-10,1.0981365928623303,-9.093035419067942,-9.133691782712834,0.04065636364489239,True,8.12884575791511e-10,-9.089971116958926,-0.0030643021090153155,0.040656363644892224
UGC05253,2.54,246.0,2.64,4.87,109.17,264.37,452.22,823.77,UGC05253_rotmod.dat,23,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,54906.80918,234.32202026271452,60516.0,5609.190820000003,7.721220451969102e-10,7.005545277166051e-10,1.1021583826080934,-9.112314047635317,-9.154558055717537,0.04224400808221913,True,7.794791626003672e-10,-9.108195490082112,-0.004118557553205449,0.04224400808221951
UGC05253,2.66,246.0,2.38,5.17,112.45,264.0,439.86,744.22,UGC05253_rotmod.dat,24,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55136.43015,234.8114778923722,60516.0,5379.56985,7.372894717293805e-10,6.717481237744957e-10,1.0975683379457966,-9.132361967646448,-9.172793537898919,0.04043157025247231,True,7.515532934594996e-10,-9.124040217692187,-0.008321749954260937,0.040431570252470905
UGC05253,2.79,246.0,3.72,5.46,115.87,263.68,426.85,660.0,UGC05253_rotmod.dat,25,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55411.739729999994,235.396983264442,60516.0,5104.260270000006,7.029354820072229e-10,6.436459444769372e-10,1.0921151419332995,-9.153084534288977,-9.191352962831807,0.03826842854282959,True,7.242901822767848e-10,-9.140087401602978,-0.012997132685999446,0.03826842854283008
UGC05253,2.92,247.0,3.54,5.76,119.17,263.16,414.23,582.56,UGC05253_rotmod.dat,26,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55611.151970000006,235.82016870912463,61009.0,5397.848029999994,6.771119988688742e-10,6.172036628990385e-10,1.0970641290241914,-9.169339490151225,-9.20957150520753,0.04023201505630354,True,6.98615356598863e-10,-9.155761872158369,-0.013577617992856617,0.04023201505630425
UGC05253,3.04,247.0,3.74,6.05,122.1,262.58,402.9,515.24,UGC05253_rotmod.dat,27,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55754.58697999999,236.124092332824,61009.0,5254.413020000007,6.503838936503661e-10,5.943694433431199e-10,1.094241806900746,-9.18683022231156,-9.22594352584335,0.03911330353178938,True,6.764232821707406e-10,-9.169781452605545,-0.01704876970601532,0.03911330353179032
UGC05253,3.17,247.0,5.11,6.34,125.13,261.72,390.98,447.13,UGC05253_rotmod.dat,28,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55817.10493000001,236.25643891754572,61009.0,5191.895069999991,6.237119989580797e-10,5.70633809633713e-10,1.093016201333106,-9.205015900920559,-9.243642500287846,0.03862659936728755,True,6.533313171199945e-10,-9.184866523615755,-0.02014937730480426,0.038626599367287184
UGC05253,3.3,247.0,3.63,6.65,128.05,260.64,379.43,390.04,UGC05253_rotmod.dat,29,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55795.87046999999,236.21149521138886,61009.0,5213.129530000013,5.991415262718524e-10,5.479457619869587e-10,1.093432174927766,-9.222470578580694,-9.261262427711863,0.03879184913116892,True,6.312321155487325e-10,-9.199810913393723,-0.022659665186971267,0.03879184913116873
UGC05253,3.42,247.0,3.84,6.94,130.65,259.42,369.05,346.72,UGC05253_rotmod.dat,30,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55691.99033,235.99150478354088,61009.0,5317.0096699999995,5.781190165781032e-10,5.277352305538008e-10,1.095471712152759,-9.237982744758941,-9.27758391221972,0.039601167460778464,True,6.115210506339193e-10,-9.213588588477577,-0.024394156281363877,0.0396011674607788
UGC05253,3.55,248.0,5.12,7.23,133.35,257.92,358.13,306.25,UGC05253_rotmod.dat,31,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55509.29263,235.6041014710907,61504.0,5994.707369999996,5.614672941351725e-10,5.067418758507345e-10,1.1079946633432716,-9.250675536624799,-9.295213205242707,0.04453766861790687,True,5.910178653525857e-10,-9.228399391019291,-0.022276145605507836,0.044537668617907755
UGC05253,3.68,248.0,2.77,7.53,135.94,256.73,347.54,261.67,UGC05253_rotmod.dat,32,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55433.74773,235.4437251871453,61504.0,6070.252269999997,5.416328516793103e-10,4.881753847273574e-10,1.1095046342449415,-9.266295002243224,-9.311424122802059,0.04512912055883619,True,5.728573046770328e-10,-9.241953544715189,-0.024341457528034738,0.04512912055883511
UGC05253,3.8,248.0,3.24,7.83,138.27,255.39,338.03,221.06,UGC05253_rotmod.dat,33,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55277.44181999999,235.11155186421612,61504.0,6226.558180000007,5.245286563631217e-10,4.714262858518995e-10,1.1126419381033508,-9.280230780186516,-9.326586205684915,0.04635542549839873,True,5.564494204635688e-10,-9.254574305564455,-0.025656474622060443,0.04635542549839933
UGC05253,3.93,248.0,6.79,8.14,140.68,253.66,328.04,184.97,UGC05253_rotmod.dat,34,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,55002.06771999999,234.52519634359118,61504.0,6501.932280000008,5.071778356691762e-10,4.535612263195736e-10,1.118212506357025,-9.294839733945132,-9.343364079148659,0.048524345203526234,True,5.389191164214591e-10,-9.26847641093152,-0.026363323013612217,0.048524345203526664
UGC05253,4.06,248.0,8.39,8.44,143.0,251.85,318.34,152.68,UGC05253_rotmod.dat,35,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,54695.629349999996,233.87096730889877,61504.0,6808.370650000004,4.909381512758282e-10,4.3659227295715613e-10,1.1244774167682192,-9.3089732171469,-9.359923954934175,0.050950737787274325,True,5.222370264581982e-10,-9.282132340064933,-0.02684087708196614,0.0509507377872751
UGC05253,4.18,248.0,2.73,8.74,145.04,249.97,309.63,127.51,UGC05253_rotmod.dat,36,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,54334.189029999994,233.09695199637423,61504.0,7169.810970000006,4.768442330573834e-10,4.212562548257876e-10,1.1319576329011054,-9.321623465344741,-9.375453637654948,0.05383017231020738,True,5.071312886658095e-10,-9.294879593798978,-0.026743871545763298,0.05383017231020659
UGC05253,4.31,248.0,13.7,9.04,147.17,247.82,300.48,105.36,UGC05253_rotmod.dat,37,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,53901.552729999996,232.16707934158106,61504.0,7602.447270000004,4.6246146036655745e-10,4.052970667199011e-10,1.1410431960667566,-9.334924453730437,-9.392226539391716,0.05730208566127866,True,4.913793654846607e-10,-9.308583084820336,-0.02634136891010108,0.05730208566127892
UGC05253,4.44,248.0,4.89,9.34,149.24,245.63,291.59,85.3,UGC05253_rotmod.dat,38,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,53457.39223,231.20854705222297,61504.0,8046.607770000002,4.4892092211258154e-10,3.9018830992497326e-10,1.150523761716238,-9.347830153684326,-9.40872574624629,0.06089559256196517,True,4.764332124121223e-10,-9.32199797123512,-0.025832182449205376,0.06089559256196431
UGC05253,4.56,248.0,5.71,9.66,151.08,243.5,283.61,69.26,UGC05253_rotmod.dat,39,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,53010.4738,230.24003518067835,61504.0,8493.5262,4.3710721363593477e-10,3.7674395968130085e-10,1.1602235481245593,-9.359412026234141,-9.423953701981105,0.06454167574696505,True,4.631032717606933e-10,-9.334322150764699,-0.02508987546944219,0.06454167574696434
UGC05253,4.69,248.0,15.1,9.96,152.98,241.12,275.22,55.53,UGC05253_rotmod.dat,40,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,52497.83988,229.12407093101328,61504.0,9006.16012,4.2499123543280645e-10,3.627588746773357e-10,1.171552965618897,-9.37162002628479,-9.440381954007389,0.06876192772259922,True,4.4920396792971196e-10,-9.347556416163101,-0.024063610121688228,0.06876192772259948
UGC05253,4.82,248.0,10.5,10.27,154.8,238.76,267.1,44.24,UGC05253_rotmod.dat,41,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,51991.42922,228.01629156707202,61504.0,9512.570780000002,4.135288162198884e-10,3.495700146157439e-10,1.1829642101152458,-9.383494221808556,-9.456465827311733,0.07297160550317823,True,4.360620102380727e-10,-9.36045174745324,-0.023042474355316145,0.07297160550317727
UGC05253,4.94,248.0,1.58,10.63,156.43,236.51,259.78,33.76,UGC05253_rotmod.dat,42,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,51504.05542,226.94504934014313,61504.0,9999.944580000003,4.034835818177858e-10,3.3788112576423235e-10,1.1941583919645447,-9.394174132493353,-9.471236067489334,0.07706193499598196,True,4.243845683691792e-10,-9.3722404164624,-0.02193371603095251,0.07706193499598157
UGC05253,4.99,248.0,4.77,10.73,157.09,235.57,256.79,30.21,UGC05253_rotmod.dat,43,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,51299.02437999999,226.4928793141188,61504.0,10204.975620000012,3.9944066015628504e-10,3.3316395947776653e-10,1.198931183260059,-9.398547729193096,-9.477341985195924,0.07879425600282879,True,4.196634436193556e-10,-9.377098860013795,-0.021448869179300445,0.07879425600282808
UGC05253,5.07,248.0,4.36,10.94,158.13,234.04,252.09,25.33,UGC05253_rotmod.dat,44,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,50964.537169999996,225.7532661336265,61504.0,10539.462830000004,3.931378489506632e-10,3.257688689480346e-10,1.2067999321733074,-9.405455142903042,-9.487090419997012,0.08163527709396909,True,4.1225165478840185e-10,-9.384837592411087,-0.020617550491955683,0.08163527709396945
UGC05253,5.2,248.0,8.45,11.25,159.77,231.52,244.64,19.11,UGC05253_rotmod.dat,45,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,50410.84623,224.5235983811056,61504.0,11093.153769999997,3.8330940272689664e-10,3.1417389697220873e-10,1.2200549008716772,-9.416450527204505,-9.502829901001514,0.0863793737970088,True,4.00603217097283e-10,-9.397285567368984,-0.019164959835521245,0.08637937379700844
UGC05253,5.45,247.0,8.25,11.88,162.71,226.76,228.88,10.99,UGC05253_rotmod.dat,46,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,49372.47476999999,222.1991781487951,61009.0,11636.525230000007,3.6278294251323167e-10,2.935876948683127e-10,1.2356885143839431,-9.440353140979449,-9.532262150945279,0.09190900996582924,True,3.798317409227024e-10,-9.420408745940257,-0.01994439503919132,0.09190900996583018
UGC05253,5.58,247.0,2.34,12.19,164.01,224.24,219.73,8.25,UGC05253_rotmod.dat,47,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,48796.74047,220.89984262103945,61009.0,12212.259530000003,3.543310101607729e-10,2.8340406076625035e-10,1.2502679361853697,-9.450590837640386,-9.547593931238382,0.0970030935979961,True,3.6950903964801584e-10,-9.432374932583823,-0.018215905056562676,0.09700309359799597
UGC05253,5.7,247.0,2.34,12.5,165.02,222.01,210.92,6.36,UGC05253_rotmod.dat,48,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,48273.95826999999,219.713354782999,61009.0,12735.041730000012,3.4687140994686185e-10,2.7446534066827633e-10,1.2638076964555491,-9.459831494375297,-9.5615124902189,0.10168099584360256,True,3.604196910466312e-10,-9.443191489948012,-0.01664000442728586,0.10168099584360313
UGC05253,5.83,247.0,6.13,12.81,165.84,219.54,201.41,4.8,UGC05253_rotmod.dat,49,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,47654.01701999999,218.29800049473653,61009.0,13354.982980000008,3.3913671298406735e-10,2.6489905903472596e-10,1.2802488397650724,-9.469625193461821,-9.576919584385864,0.10729439092404343,True,3.5066035375279505e-10,-9.455113333404807,-0.014511860057014658,0.10729439092404292
UGC05253,6.47,247.0,6.89,14.58,169.31,208.79,180.58,1.17,UGC05253_rotmod.dat,50,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,45060.79931999999,212.27529135535298,61009.0,15948.200680000009,3.05589959304036e-10,2.257064995395127e-10,1.3539262711862612,-9.514860919371507,-9.646455934615181,0.13159501524367337,True,3.102740633264414e-10,-9.508254526784489,-0.006606392587018561,0.13159501524367379
UGC05253,6.59,246.0,5.95,14.9,170.15,206.9,177.24,0.89,UGC05253_rotmod.dat,51,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,44662.848249999995,211.33586598114385,60516.0,15853.151750000005,2.976009096813584e-10,2.1963950472867447e-10,1.3549516515664675,-9.52636574560939,-9.658289544264456,0.13192379865506573,True,3.0395483140922623e-10,-9.517190949046473,-0.009174796562916754,0.1319237986550661
UGC05253,6.66,246.0,2.29,15.11,170.65,205.85,175.39,0.77,UGC05253_rotmod.dat,52,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,44450.9791,210.83400840471634,60516.0,16065.020900000003,2.94472972192215e-10,2.1630001871291943e-10,1.3614098322527162,-9.53095456018568,-9.664943442988475,0.1339888828027942,True,3.0046764750789705e-10,-9.522202283279228,-0.00875227690645275,0.13398888280279486
UGC05253,6.72,246.0,4.73,15.31,171.08,204.88,173.85,0.67,UGC05253_rotmod.dat,53,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,44251.649379999995,210.3607600765884,60516.0,16264.350620000005,2.918437492262131e-10,2.1340748338460946e-10,1.367542246399314,-9.534849604069205,-9.670790355597308,0.13594075152810384,True,2.9744190659566114e-10,-9.526597843745789,-0.008251760323416235,0.13594075152810348
UGC05253,6.85,246.0,3.02,15.63,172.07,202.98,170.68,0.51,UGC05253_rotmod.dat,54,8,22.9,37.0,171582000000.0,16396000000.0,107597680000.0,0.202668682075673,8.07,189.16,213.7,2,43888.95563,209.49691078867966,60516.0,16627.044370000003,2.863051087299492e-10,2.0764148677525066e-10,1.3788434728356735,-9.543170902507805,-9.682685870103459,0.13951496759565293,True,2.9139521753270294e-10,-9.535517580281201,-0.007653322226603976,0.13951496759565352
