Galaxy,r_kpc,Vobs_kms,e_Vobs_kms,Vgas_kms,Vdisk_kms,Vbul_kms,SBdisk,SBbul,source_file,line_no,n_columns,D_Mpc,Inc_deg,L36_Lsun,MHI_Msun,Mbar_Msun,gas_fraction,Rdisk_kpc,SBdisk_Lsun_pc2,Vflat_kms,Q,Vbar2_kms2,Vbar_kms,Vobs2_kms2,C_kms2,g_obs_m_s2,g_bar_m_s2,D_DM,log_g_obs,log_g_bar,log_D_DM,valid_acceleration,g_rar_pred_m_s2,log_g_rar_pred,rar_residual_dex,baryon_only_residual_dex,F_disk_kernel_lam_0p25,log_F_disk_kernel_lam_0p25,F_disk_kernel_lam_0p5,log_F_disk_kernel_lam_0p5,F_disk_kernel_lam_0p75,log_F_disk_kernel_lam_0p75,F_disk_kernel_lam_1p0,log_F_disk_kernel_lam_1p0,F_disk_kernel_lam_1p5,log_F_disk_kernel_lam_1p5
NGC1705,2.89,71.5,3.41,15.26,28.94,0.0,0.29,0.0,NGC1705_rotmod.dat,10,8,5.73,80.0,533000000.0,139000000.0,451370000.0,0.4095752929968762,0.39,587.26,71.9,3,651.6294,25.527032730029553,5112.25,4460.6206,5.7327591427203996e-11,7.307221674439648e-12,7.845333559228603,-10.241636304376526,-11.136247717545212,0.8946114131686872,True,3.503773845633795e-11,-10.455463933543628,0.21382762916710263,0.8946114131686862,0.8793062515622934,-0.05585983914787745,2.7848391328875532,0.4448001130763309,5.793192179568039,0.7629179357390974,9.139924153149783,0.9609425917945325,15.170241642481686,1.1809924985956015
NGC1705,3.34,71.1,4.38,14.31,26.66,0.0,0.09,0.0,NGC1705_rotmod.dat,11,8,5.73,80.0,533000000.0,139000000.0,451370000.0,0.4095752929968762,0.39,587.26,71.9,3,560.1539,23.667570640012887,5055.209999999999,4495.056099999999,4.9050358897580986e-11,5.435135203657156e-12,9.02468053868767,-10.30935781057417,-11.264789647995,0.9554318374208307,True,2.9753084066941036e-11,-10.526468010646886,0.21711020007271564,0.9554318374208304,0.46568949696741996,-0.33190355691487605,1.9783603561449141,0.2963054007248499,4.619038003929751,0.6645515354938043,7.731073632834523,0.8882398096282744,13.608206892429314,1.1338009034526433
NGC1705,3.78,71.4,4.6,13.46,24.88,0.0,0.03,0.0,NGC1705_rotmod.dat,12,8,5.73,80.0,533000000.0,139000000.0,451370000.0,0.4095752929968762,0.39,587.26,71.9,3,490.67879999999997,22.151270843904193,5097.960000000001,4607.281200000001,4.3707310016973004e-11,4.2068298751571785e-12,10.389607213517277,-10.359445921507016,-11.376045050563084,1.016599129056069,True,2.587048032637086e-11,-10.587195507844886,0.22774958633787,1.0165991290560683,0.26992524770345405,-0.5687564914143352,1.5005894997422087,0.1762619031830705,3.8624913424874956,0.5868675189923418,6.785583975420733,0.8315872295033719,12.519809621207246,1.097597724953661
NGC1705,4.22,71.5,5.68,13.36,23.42,0.0,0.01,0.0,NGC1705_rotmod.dat,13,8,5.73,80.0,533000000.0,139000000.0,451370000.0,0.4095752929968762,0.39,587.26,71.9,3,452.73780000000005,21.277636146903163,5112.25,4659.5122,3.925989081152123e-11,3.4768324307786854e-12,11.291855904234195,-10.406050912581652,-11.458816240044909,1.052765327463259,True,2.3335386873777147e-11,-10.631984994617959,0.22593408203630716,1.0527653274632573,0.16815374762167148,-0.7742934491743512,1.1962223206841154,0.07781190178742724,3.3466927537645,0.5246158433797211,6.120881419207114,0.7868139659257752,11.734187667088905,1.0694530296898748
NGC1705,4.66,71.5,6.2,13.36,22.2,0.0,0.0,0.0,NGC1705_rotmod.dat,14,8,5.73,80.0,533000000.0,139000000.0,451370000.0,0.4095752929968762,0.39,587.26,71.9,3,424.90959999999995,20.613335489434988,5112.25,4687.3404,3.5552948331463425e-11,2.9550176643049125e-12,12.031382675279637,-10.449124378309977,-11.52943991867876,1.080315540368782,True,2.1381492724812818e-11,-10.669961978289114,0.22083759997913788,1.0803155403687832,0.11215812088378242,-0.9501692755600178,0.9968377326897533,-0.0013755312900441637,2.9909636310246404,0.4758111322084026,5.6526447735253385,0.7522516941554807,11.171737654276823,1.048120728618863
NGC1705,5.11,71.3,6.43,13.46,21.14,0.0,0.0,0.0,NGC1705_rotmod.dat,15,8,5.73,80.0,533000000.0,139000000.0,451370000.0,0.4095752929968762,0.39,587.26,71.9,3,404.6214,20.115203205535856,5083.69,4679.0686,3.224093398425719e-11,2.566122608974529e-12,12.564066062744084,-10.49159238565312,-11.590722596936558,1.0991302112834385,True,1.9826640204007367e-11,-10.702750874523138,0.21115848887001754,1.0991302112834376,0.07994461723965905,-1.0972107724657365,0.8633513780120398,-0.06381241346949991,2.744396112423652,0.4384467954546386,5.324291399749295,0.7262618164945867,10.77484890454478,1.0324111887740655
NGC1705,5.56,71.8,9.68,13.46,20.22,0.0,0.0,0.0,NGC1705_rotmod.dat,16,8,5.73,80.0,533000000.0,139000000.0,451370000.0,0.4095752929968762,0.39,587.26,71.9,3,385.5958,19.636593390911774,5155.24,4769.6442,3.0048552201645986e-11,2.2475375588790134e-12,13.369543962875115,-10.522176448319595,-11.648293041985118,1.126116593665524,True,1.847467633058499e-11,-10.733423161543271,0.2112467132236766,1.1261165936655235,0.06178657899452503,-1.209105850179991,0.7802383775016964,-0.10777269190258308,2.588750704774067,0.4130902301359645,5.116838450417933,0.7090017055788036,10.525186641164208,1.0222298058387294
NGC1705,6.0,71.5,10.5,14.31,19.44,0.0,0.0,0.0,NGC1705_rotmod.dat,17,8,5.73,80.0,533000000.0,139000000.0,451370000.0,0.4095752929968762,0.39,587.26,71.9,3,393.73290000000003,19.842703948806978,5112.25,4718.5171,2.7612789870769925e-11,2.126669046488116e-12,12.984055942492992,-10.558889712003621,-11.672300090006614,1.113410378002993,True,1.7939974483610792e-11,-10.74617817899733,0.18728846699370827,1.1134103780029925,0.053046184001430456,-1.275345852605806,0.7393639055139754,-0.13114175476200632,2.51315942893546,0.40022004008907275,5.017235361653273,0.700464474531781,10.407175649901712,1.0173328845453204
NGC2366,0.12,4.2,3.15,-0.46,3.95,0.0,51.7,0.0,NGC2366_rotmod.dat,4,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,7.589650000000001,2.754931941083119,17.64,10.05035,4.7639455554832175e-12,2.0496983778442863e-12,2.3242178493079386,-11.322033210473963,-11.688310042590812,0.3662768321168496,True,1.759247175779769e-11,-10.754673137497807,-0.5673600729761556,0.36627683211684925,51.59482631525423,1.7126061548173894,48.42425493084712,1.6850629472659846,39.94908977431169,1.6015068885186676,31.750507055800345,1.5017506653690247,22.24602865792757,1.3472524923557152
NGC2366,0.36,9.41,1.83,-0.53,11.2,0.0,47.22,0.0,NGC2366_rotmod.dat,5,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,62.43909999999999,7.901841557510502,88.5481,26.109000000000016,7.971245794434683e-12,5.620870614765156e-12,1.4181514467697327,-11.098473799134911,-11.250196411494155,0.15172261235924409,True,3.0307185679118385e-11,-10.51845439028286,-0.5800194088520509,0.15172261235924367,44.571532150711136,1.6490575632574236,34.90308547578238,1.5428638208238086,26.57429936155182,1.4244618230571189,21.534794133624434,1.333140724389389,16.507810072455523,1.217689463539578
NGC2366,0.59,15.3,1.37,1.73,15.88,0.0,35.13,0.0,NGC2366_rotmod.dat,6,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,129.08010000000002,11.3613423502683,234.09000000000003,105.00990000000002,1.2858203794339517e-11,7.09017143660013e-12,1.8135250902346682,-10.890819695229085,-11.14934326367881,0.25852356844972496,True,3.4455430326819475e-11,-10.462742321648406,-0.4280773735806793,0.2585235684497249,32.366085196797755,1.5100901729816325,24.69135164533566,1.3925448645792984,19.393018649983443,1.2876454151124226,16.40188577600226,1.2148937831104794,13.441644120518568,1.1284523928843557
NGC2366,0.83,18.4,1.64,4.19,19.68,0.0,28.17,0.0,NGC2366_rotmod.dat,7,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,211.2073,14.532972854856641,338.55999999999995,127.35269999999994,1.321925585824439e-11,8.246701730354976e-12,1.6029748971744822,-10.87879299157914,-11.083719712870298,0.20492672129115933,True,3.7483416245874814e-11,-10.426160834296537,-0.4526321572826024,0.20492672129115874,23.64334630943104,1.373708943481304,17.818057485358135,1.2508603557404754,14.593236990867227,1.1641516353715802,12.87176254195422,1.109638019308018,11.201136715598233,1.0492620980506855
NGC2366,1.07,23.4,2.08,6.57,22.21,0.0,17.57,0.0,NGC2366_rotmod.dat,8,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,289.80695000000003,17.02371727913736,547.56,257.7530499999999,1.6584309418020154e-11,8.77757347193494e-12,1.8893956821946472,-10.780302608087062,-11.056625526622238,0.2763229185351757,True,3.881718050077818e-11,-10.410976012930742,-0.3693265951563198,0.27632291853517543,15.766706434854026,1.1977409814356466,12.738779051852855,1.1051278050438265,11.110338057353843,1.045727273541201,10.269593663323409,1.011553260221662,9.487928872126474,0.9771714202698956
NGC2366,1.31,28.1,2.46,9.69,23.33,0.0,11.56,0.0,NGC2366_rotmod.dat,9,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,366.04054999999994,19.132186231583674,789.6100000000001,423.5694500000002,1.9533982707924925e-11,9.055394149136063e-12,2.157165374164147,-10.709209201067743,-11.043092641642643,0.3338834405748993,True,3.950271100440094e-11,-10.403373098453281,-0.30583610261446204,0.3338834405748994,10.737186695903858,1.0308905045948047,9.363103655120831,0.9714198313095722,8.696181560828668,0.9393285984704738,8.40229336970638,0.924397841046337,8.200617057627161,0.9138465322178567
NGC2366,1.54,33.1,2.01,12.94,22.77,0.0,7.62,0.0,NGC2366_rotmod.dat,10,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,426.68004999999994,20.656235136151988,1095.6100000000001,668.9299500000002,2.3056040242260655e-11,8.97906408609796e-12,2.5677553942350957,-10.637215278507163,-11.046768928747598,0.4095536502404344,True,3.931518220245256e-11,-10.405439707296805,-0.23177557121035797,0.40955365024043466,7.629387228655407,0.8824896580203483,7.159689241951051,0.8548941726661341,7.045859851559299,0.8479340004262943,7.0826186005777485,0.8501938556450281,7.252599325345384,0.8604936852380981
NGC2366,1.79,37.5,1.62,15.67,22.48,0.0,5.72,0.0,NGC2366_rotmod.dat,11,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,498.2241,22.32093412023789,1406.25,908.0259,2.546003282559295e-11,9.020303602134403e-12,2.8225250444528878,-10.594141040746594,-11.044778844884586,0.45063780413799276,True,3.941657594140516e-11,-10.404321104925689,-0.18981993582090517,0.45063780413799215,5.475288137754443,0.7384069789174635,5.509801562453581,0.7411359578566304,5.747621742655348,0.759488179002382,6.010103238078515,0.7788819321263232,6.451974932622761,0.809692671388226
NGC2366,2.02,40.5,1.68,17.89,22.28,0.0,4.38,0.0,NGC2366_rotmod.dat,12,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,568.2513,23.838022149498897,1640.25,1071.9987,2.6315288264906536e-11,9.116718040791273e-12,2.886487017275631,-10.579791868239425,-11.040161476726341,0.4603696084869161,True,3.965293205710997e-11,-10.40172469411829,-0.1780671741211357,0.460369608486916,4.100755062434241,0.6128638297093233,4.413088435981786,0.6447426305684384,4.850220034415677,0.6857614411929749,5.248640059010504,0.7200467907629029,5.865295911974936,0.7682899277381576
NGC2366,2.26,42.3,1.69,19.31,22.0,0.0,2.95,0.0,NGC2366_rotmod.dat,13,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,614.8761,24.796695344339735,1789.2899999999997,1174.4138999999998,2.5657937941636767e-11,8.81715809935541e-12,2.910000892862806,-10.590778249619454,-11.054671371858053,0.46389312223859813,True,3.89153628055819e-11,-10.409878916295058,-0.18089933332439578,0.46389312223859847,3.0214277047548705,0.4802122071227325,3.5448927536069417,0.5496031006696467,4.1192779197532605,0.6148210939577519,4.615448154747157,0.6642138769078014,5.365196929377905,0.7295856673592909
NGC2366,2.49,45.2,1.91,20.12,21.29,0.0,1.9,0.0,NGC2366_rotmod.dat,14,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,631.44645,25.128598249802952,2043.0400000000002,1411.59355,2.6590528994001668e-11,8.218387861659305e-12,3.2354920991320797,-10.57527302269511,-11.08521336633486,0.5099403436397502,True,3.741135750598114e-11,-10.426996532735762,-0.14827648995934872,0.5099403436397498,2.2619952448344867,0.3544916876167072,2.911234861313432,0.4640772431777276,3.5683038247242225,0.552461825464061,4.128053313315264,0.6157452975167124,4.971004146422327,0.6964441253935929
NGC2366,2.74,47.4,1.95,21.03,20.52,0.0,1.32,0.0,NGC2366_rotmod.dat,15,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,652.7961,25.549874755074633,2246.7599999999998,1593.9638999999997,2.6573917066978182e-11,7.721051390912603e-12,3.4417485030930783,-10.575544424694357,-11.112323556894667,0.5367791322003108,True,3.612937919176716e-11,-10.44213950081521,-0.13340492387914615,0.5367791322003104,1.6731284618197262,0.22352928711757433,2.387424332768294,0.37792961590732377,3.095852394067085,0.490780245948083,3.70098189231009,0.5683169602399251,4.617490506012193,0.6644060111635504
NGC2366,2.97,48.1,1.74,22.14,19.83,0.0,0.93,0.0,NGC2366_rotmod.dat,16,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,686.79405,26.206755808378876,2313.61,1626.8159500000002,2.5245452430476017e-11,7.494100785702416e-12,3.368710023041114,-10.597816841791687,-11.125280470518964,0.5274636287272771,True,3.5533644282927844e-11,-10.44936024956657,-0.14845659222511642,0.5274636287272774,1.2834997494014544,0.10839578821309041,2.016627998204879,0.3046257924978065,2.7492173287285486,0.4392090726688094,3.3812146911211505,0.5290727472842676,4.347159615655522,0.6382055865735792
NGC2366,3.21,48.8,1.08,23.15,19.12,0.0,0.64,0.0,NGC2366_rotmod.dat,17,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,718.7096999999999,26.808761627497827,2381.4399999999996,1662.7302999999997,2.404274589113517e-11,7.25601093732951e-12,3.3134936122331453,-10.61901593362159,-11.139302071314793,0.5202861376932032,True,3.490097319426605e-11,-10.457162462811398,-0.16185347081019152,0.5202861376932031,0.9848239681066324,-0.006641390326756156,1.713757998566381,0.23394949477066077,2.4566552866110025,0.3903442213455658,3.1064159251615995,0.4922596039711865,4.110574273215917,0.6139024997997505
NGC2366,3.44,50.7,1.55,23.96,18.46,0.0,0.45,0.0,NGC2366_rotmod.dat,18,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,744.4674000000001,27.284929906452025,2570.4900000000002,1826.0226000000002,2.4216252196871645e-11,7.013530615077017e-12,3.4527905452945284,-10.615893069126997,-11.154063302911776,0.5381702337847802,True,3.424813324589393e-11,-10.465363095502996,-0.15052997362400156,0.5381702337847791,0.7732730066652845,-0.11166714986452998,1.484582198850977,0.17160424876203742,2.2282186579594305,0.34795780646833563,2.888256318852049,0.46063573215364173,3.919688217087929,0.5932515234022453
NGC2366,3.69,52.1,2.78,24.56,17.79,0.0,0.31,0.0,NGC2366_rotmod.dat,19,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,761.4356499999999,27.594123468593814,2714.4100000000003,1952.9743500000004,2.3839576452738968e-11,6.6873845115572034e-12,3.564858041516706,-10.62270146478215,-11.174743704997109,0.5520422402149601,True,3.3355706638250374e-11,-10.476829854416522,-0.1458716103656279,0.5520422402149592,0.6017931147279928,-0.2205527854439693,1.2864018605472762,0.10937665953313153,2.0248191266949607,0.30638623456961983,2.6910929423925714,0.42992869726995575,3.7447479584672045,0.5734225926815599
NGC2366,3.92,53.0,2.98,25.07,17.2,0.0,0.22,0.0,NGC2366_rotmod.dat,20,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,776.4249,27.864402021216964,2809.0,2032.5751,2.322282914298271e-11,6.41893299930845e-12,3.617864393581401,-10.634084873041017,-11.192537157448996,0.5584522844079786,True,3.2608029188907796e-11,-10.486675448917046,-0.14740942412397118,0.5584522844079789,0.48362099013467547,-0.31549485813831946,1.1404576396870303,0.05707915880001529,1.8708750648813681,0.272044786728099,2.5398739097173917,0.40481215690607786,3.6089730216270057,0.5573836355639918
NGC2366,4.16,53.7,2.39,25.27,16.63,0.0,0.15,0.0,NGC2366_rotmod.dat,21,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,776.85135,27.872053207469307,2883.6900000000005,2106.8386500000006,2.246491064706207e-11,6.051932129944462e-12,3.712022898589286,-10.648495304449769,-11.218105951064562,0.5696106466147923,True,3.156523229445073e-11,-10.500791010270513,-0.14770429417925612,0.5696106466147928,0.38989621932065105,-0.4090509759844678,1.017515691506484,0.007541115373554598,1.7380794017478964,0.24006961270717123,2.407984444985137,0.3816536771543334,3.4894464192723014,0.5427565340867688
NGC2366,4.4,51.2,2.21,25.47,16.1,0.0,0.1,0.0,NGC2366_rotmod.dat,22,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,778.3258999999999,27.898492790830115,2621.4400000000005,1843.1141000000007,1.9307973773911446e-11,5.732687402632149e-12,3.3680492965735827,-10.714263299756665,-11.24164173919746,0.5273784394407961,True,3.063717331341661e-11,-10.513751306631319,-0.20051199312534607,0.5273784394407954,0.3185108626665142,-0.4968757516624479,0.9181473897212624,-0.03708759613582828,1.6284550023696873,0.21177576259844344,2.298109140351063,0.3613706500818916,3.3891659995366092,0.5300928408695967
NGC2366,4.64,51.6,1.45,25.68,15.61,0.0,0.07,0.0,NGC2366_rotmod.dat,23,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,781.29845,27.95171640525855,2662.56,1881.26155,1.8596485570911615e-11,5.45693068024781e-12,3.407865457815768,-10.730569122522596,-11.263051563053407,0.5324824405308117,True,2.981850184746819e-11,-10.525514180323741,-0.20505494219885456,0.5324824405308117,0.264064542040787,-0.5782899109091805,0.8378727290650897,-0.07682194469007098,1.5382891424133385,0.18703797470616862,2.2070984150033293,0.34382169887980224,3.3057134595859328,0.5192652060672817
NGC2366,4.87,51.5,1.84,26.18,15.18,0.0,0.05,0.0,NGC2366_rotmod.dat,24,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,800.6085999999999,28.29502783175871,2652.25,1851.6414,1.7649603430038636e-11,5.327712053041166e-12,3.3127922932628997,-10.753265048354391,-11.273459255525937,0.5201942071715466,True,2.9429080929265125e-11,-10.531223300713208,-0.22204174764118356,0.5201942071715457,0.2240764868749653,-0.6496037131044147,0.7759301080933496,-0.11017739605676045,1.4677569688139753,0.1666541510563577,2.1355760892888322,0.3295150496891249,3.2399886793464394,0.5105434927665004
NGC2366,5.11,50.4,2.53,26.59,14.76,0.0,0.03,0.0,NGC2366_rotmod.dat,25,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,815.9569,28.56495930331426,2540.16,1724.2030999999997,1.6109780665117415e-11,5.174826267317469e-12,3.113105606435831,-10.792910372465801,-11.286104226047254,0.4931938535814535,True,2.89633064309627e-11,-10.538151860888068,-0.25475851157773377,0.4931938535814524,0.19204778671130127,-0.7165906935735645,0.7244260179809978,-0.1400059602593275,1.4086100490515874,0.1487907823326758,2.075486847134475,0.31711998549337783,3.1848029017786645,0.5030825602762072
NGC2366,5.35,48.5,4.6,26.69,14.37,0.0,0.02,0.0,NGC2366_rotmod.dat,26,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,815.60455,28.558791115871834,2352.25,1536.64545,1.4248828193636464e-11,4.940550157040358e-12,2.884056985704653,-10.84622085003884,-11.306224687338858,0.4600038373000179,True,2.8238455328787644e-11,-10.549159063304774,-0.2970617867340657,0.46000383730001815,0.1679199775535348,-0.774897632479352,0.6843752388990271,-0.16470571187794494,1.3624440588211715,0.13431867943012013,2.0286264267478433,0.30720207870438043,3.141913553824738,0.49719423174998534
NGC2366,5.59,50.0,5.91,26.59,14.01,0.0,0.02,0.0,NGC2366_rotmod.dat,27,8,3.27,68.0,236000000.0,647000000.0,978510000.0,0.8794084884160611,0.65,113.98,50.2,3,805.16815,28.375485017881193,2500.0,1694.83185,1.4493646196083923e-11,4.667928917782173e-12,3.1049414957608534,-10.838822344436524,-11.3308757659193,0.4920534214827758,True,2.737686643985549e-11,-10.562616262767413,-0.27620608166911076,0.4920534214827761,0.15028148781197706,-0.823094513999036,0.6546020421276363,-0.1840226441801984,1.328218527776914,0.12326953406812695,1.9940288770453916,0.29973144336914637,3.1104530645841706,0.4928236524088311
